Year,Elevation,SCA
2014.0,3300,1.8062297656516468
2014.0,3400,2.131704283506071
2014.0,3500,2.478272488893482
2014.0,3600,2.975855495055606
2014.0,3700,3.7434196758114204
2014.0,3800,4.466717885679161
2014.0,3900,5.694808280433315
2014.0,4000,6.851937929484746
2014.0,4100,7.982775743592374
2014.0,4200,8.521805204673495
2014.0,4300,8.745169485413049
2014.0,4400,9.069503356705068
2014.0,4500,9.494319110357116
2014.0,4600,9.007931932489104
2014.0,4700,8.572791993089215
2014.0,4800,7.753314917127065
2014.0,4900,7.566911981159825
2014.0,5000,6.989295689060767
2014.0,5100,7.5119324754709424
2014.0,5200,10.317669888826419
2014.0,5300,11.461169007702743
2014.0,5400,10.07240757931524
2014.0,5500,14.622521511410408
2014.0,5600,11.713918996006852
2014.0,5700,13.182584269662922
2014.0,5800,13.790826963168866
2014.0,5900,15.403380281690147
2014.0,6000,8.495268138801263
2014.0,6100,12.781021897810218
2015.0,100,0.0
2015.0,200,0.0
2015.0,300,0.0
2015.0,400,0.0
2015.0,500,0.0
2015.0,600,0.0
2015.0,700,0.0
2015.0,800,0.0
2015.0,900,0.0
2015.0,1000,3.036170916181444E-5
2015.0,1100,0.0019827376784463946
2015.0,1200,0.002993563214562292
2015.0,1300,0.002906531210999933
2015.0,1400,0.012677542315197163
2015.0,1500,0.04150225899126211
2015.0,1600,0.029328701389583125
2015.0,1700,0.05403552001487747
2015.0,1800,0.06337473058711332
2015.0,1900,0.07011487506736186
2015.0,2000,0.1695040871934605
2015.0,2100,0.2242252611961664
2015.0,2200,0.30310128055878954
2015.0,2300,0.5032077420757906
2015.0,2400,0.7284104802345314
2015.0,2500,1.1419093461001932
2015.0,2600,1.5356305103939156
2015.0,2700,2.3186049124325394
2015.0,2800,2.987724741447896
2015.0,2900,3.7442517702845324
2015.0,3000,4.7236155682976095
2015.0,3100,6.056988577672169
2015.0,3200,7.2693382003407105
2015.0,3300,9.008660140184215
2015.0,3400,10.416869724847464
2015.0,3500,11.999499908713624
2015.0,3600,14.083021766263002
2015.0,3700,16.65282428370322
2015.0,3800,18.89069935903084
2015.0,3900,21.966767390006698
2015.0,4000,25.078370727822783
2015.0,4100,28.260516627376525
2015.0,4200,30.820390924186075
2015.0,4300,33.49286342058972
2015.0,4400,36.578204085181625
2015.0,4500,41.00149026077616
2015.0,4600,42.32564161183243
2015.0,4700,44.77341753298969
2015.0,4800,44.66865408225909
2015.0,4900,46.09052104798341
2015.0,5000,46.43969476353502
2015.0,5100,48.23349376597781
2015.0,5200,50.79829159034436
2015.0,5300,52.83739616372143
2015.0,5400,51.98121552995142
2015.0,5500,51.56241426611799
2015.0,5600,47.972903593839156
2015.0,5700,47.17181647940075
2015.0,5800,49.28492008339124
2015.0,5900,51.340281690140856
2015.0,6000,45.69400630914826
2015.0,6100,46.77372262773723
2016.0,100,0.0
2016.0,200,0.0
2016.0,300,0.0
2016.0,400,0.0
2016.0,500,0.0
2016.0,600,0.0
2016.0,700,0.0
2016.0,800,0.0
2016.0,900,0.0
2016.0,1000,0.0
2016.0,1100,0.0013646951228225635
2016.0,1200,0.0014697187965792616
2016.0,1300,0.0012808442624745468
2016.0,1400,0.004299587058129507
2016.0,1500,0.014716225398452696
2016.0,1600,0.011134159752074376
2016.0,1700,0.024170114835650177
2016.0,1800,0.021293953575543072
2016.0,1900,0.0097000869699767
2016.0,2000,0.0354986376021798
2016.0,2100,0.054602622633357044
2016.0,2200,0.0720558789289872
2016.0,2300,0.15293408724333551
2016.0,2400,0.22931976634633544
2016.0,2500,0.39739438924001563
2016.0,2600,0.5842007347901429
2016.0,2700,1.063421393173527
2016.0,2800,1.7334009546539388
2016.0,2900,2.326773352121367
2016.0,3000,3.7212200946021987
2016.0,3100,5.666198039222964
2016.0,3200,7.777022127071903
2016.0,3300,10.706417707750035
2016.0,3400,13.09757854988059
2016.0,3500,15.90487946212426
2016.0,3600,19.020625145725678
2016.0,3700,23.08197224230455
2016.0,3800,26.032057248222362
2016.0,3900,29.975625357913405
2016.0,4000,33.73574298138792
2016.0,4100,37.353136379596194
2016.0,4200,40.09478038927936
2016.0,4300,42.17461979649503
2016.0,4400,44.64300308655415
2016.0,4500,46.617353172348984
2016.0,4600,46.61937160805525
2016.0,4700,47.55963182508715
2016.0,4800,46.45966083486799
2016.0,4900,46.846168187616456
2016.0,5000,48.62252112231649
2016.0,5100,49.16094203002039
2016.0,5200,52.07731369810843
2016.0,5300,53.660202386346356
2016.0,5400,52.48577513241958
2016.0,5500,52.76181568774165
2016.0,5600,52.25755847119226
2016.0,5700,51.39934456928842
2016.0,5800,57.33460736622654
2016.0,5900,61.3549295774648
2016.0,6000,55.9242902208202
2016.0,6100,53.65693430656935
2017.0,100,0.0
2017.0,200,0.0
2017.0,300,0.0
2017.0,400,0.0
2017.0,500,0.0
2017.0,600,0.0
2017.0,700,0.0
2017.0,800,0.0
2017.0,900,0.0
2017.0,1000,3.137376613387492E-4
2017.0,1100,0.0018755626688006434
2017.0,1200,0.00482967083295168
2017.0,1300,0.010766754975587324
2017.0,1400,0.00950673866678767
2017.0,1500,0.04387449783637516
2017.0,1600,0.029434919524142754
2017.0,1700,0.06966851085592074
2017.0,1800,0.07794920981407064
2017.0,1900,0.09699019853698376
2017.0,2000,0.18057765667574935
2017.0,2100,0.2488898837566437
2017.0,2200,0.3634086146682191
2017.0,2300,0.518145490132116
2017.0,2400,0.7037786863335395
2017.0,2500,1.069712573406581
2017.0,2600,1.4020613290080308
2017.0,2700,2.1092793628733895
2017.0,2800,3.2397414478917983
2017.0,2900,4.354923746155621
2017.0,3000,5.963026053628166
2017.0,3100,7.506352574405453
2017.0,3200,8.568044996686295
2017.0,3300,10.501502893149798
2017.0,3400,11.958139618320365
2017.0,3500,13.502845757559095
2017.0,3600,15.364449808670837
2017.0,3700,17.781160819603706
2017.0,3800,19.7486105013612
2017.0,3900,22.707638321981957
2017.0,4000,25.0010762989512
2017.0,4100,27.37614686261751
2017.0,4200,28.30366223526929
2017.0,4300,29.120751511330898
2017.0,4400,30.419349029008796
2017.0,4500,31.322993595380566
2017.0,4600,30.0443562014194
2017.0,4700,30.04903637067705
2017.0,4800,27.984530386740335
2017.0,4900,27.928996173093818
2017.0,5000,28.087948301450098
2017.0,5100,30.358117082506162
2017.0,5200,36.323672899399675
2017.0,5300,42.63159643558368
2017.0,5400,44.71435592202261
2017.0,5500,46.90746975932163
2017.0,5600,42.34027381631489
2017.0,5700,47.5870786516854
2017.0,5800,53.10910354412787
2017.0,5900,58.828169014084516
2017.0,6000,51.36908517350158
2017.0,6100,54.33576642335767
2018.0,100,0.0
2018.0,200,0.0
2018.0,300,0.0
2018.0,400,0.0
2018.0,500,0.0
2018.0,600,0.0
2018.0,700,0.0
2018.0,800,0.0
2018.0,900,0.0
2018.0,1000,0.0
2018.0,1100,5.287300475857052E-4
2018.0,1200,0.002448143491185852
2018.0,1300,0.005999167998598733
2018.0,1400,0.01157712029768117
2018.0,1500,0.026130389690893735
2018.0,1600,0.013539688093571926
2018.0,1700,0.03243409735459572
2018.0,1800,0.030697910293088125
2018.0,1900,0.01707919603459593
2018.0,2000,0.049525885558583074
2018.0,2100,0.05597692832267027
2018.0,2200,0.05535273573923168
2018.0,2300,0.07605248373475422
2018.0,2400,0.08289621868440557
2018.0,2500,0.12544130056658684
2018.0,2600,0.16545124033086844
2018.0,2700,0.2621448098232011
2018.0,2800,0.32702863961813944
2018.0,2900,0.3875468546526122
2018.0,3000,0.5219394971786662
2018.0,3100,0.6527209603257772
2018.0,3200,0.7825217991734884
2018.0,3300,1.021796777951561
2018.0,3400,1.2496584137842377
2018.0,3500,1.5528072584678276
2018.0,3600,2.0263170166367166
2018.0,3700,2.789719759522096
2018.0,3800,3.58409649661955
2018.0,3900,4.9489438264309715
2018.0,4000,6.34344384124398
2018.0,4100,7.926075136680614
2018.0,4200,9.005139295695747
2018.0,4300,9.561629966420893
2018.0,4400,10.565826817620108
2018.0,4500,11.705282449163814
2018.0,4600,11.511475458720163
2018.0,4700,11.819898126359023
